collateral_id,collateral_type,concerns_loan_id,concerns_borrower_id,valuation_date,latest_valuation_amount,collateral_currency,collateral_insured,insurance_coverage_amount,insurance_provider_id,activation_of_guarantee,configuration,created_at
764,property,870,,2022-01-08,5929181.23,EUR,false,,,false,single_asset,2022-01-08T14:32:41+00:00
765,guarantee,16,,2023-09-17,1037740.31,GBP,false,,,true,single_asset,2023-09-17T08:06:22+00:00
766,property,30,,2026-02-04,2017129.08,GBP,false,,,false,mixed,2026-02-04T20:50:44+00:00
767,property,1078,,2025-05-01,50194.89,USD,false,,,false,mixed,2025-05-01T15:59:03+00:00
768,cash,923,,2024-09-13,5386809.95,USD,false,,,false,single_asset,2024-09-13T03:00:45+00:00
769,guarantee,1059,,2025-09-04,4073337.37,USD,false,,,false,single_asset,2025-09-04T05:18:35+00:00
770,property,757,117,2022-08-19,4181439.08,GBP,true,2608927.28,16,false,mixed,2022-08-19T00:20:02+00:00
771,property,653,,2023-12-17,5594514.66,USD,true,4127814.27,9,false,mixed,2023-12-17T23:44:16+00:00
772,other,,1816,2023-11-29,4008867.24,EUR,false,,,false,pool,2023-11-29T14:14:40+00:00
773,guarantee,,272,2022-07-19,2853147.97,USD,false,,,true,mixed,2022-07-19T02:11:40+00:00
774,property,1232,1740,2022-09-04,422466.64,USD,false,,,false,pool,2022-09-04T17:37:22+00:00
775,cash,229,,2024-01-26,1795878.7,USD,true,540834.23,12,false,mixed,2024-01-26T16:02:47+00:00
776,property,,899,2026-01-22,910978.46,USD,false,,,false,single_asset,2026-01-22T01:03:12+00:00
777,property,747,,2022-10-07,1165108.44,EUR,true,705127.21,1,false,pool,2022-10-07T23:46:51+00:00
778,cash,322,1600,2024-11-05,1093863.66,EUR,true,780557.41,9,false,mixed,2024-11-05T17:22:54+00:00
779,property,359,,2024-01-24,3680504.27,GBP,false,,,false,pool,2024-01-24T12:05:41+00:00
780,guarantee,47,,2026-02-25,4881707.84,USD,false,,,false,single_asset,2026-02-25T00:21:50+00:00
781,property,246,,2026-01-25,3407048.36,GBP,true,1057506.22,19,false,mixed,2026-01-25T03:30:36+00:00
782,property,928,,2022-04-11,3749599.32,GBP,true,1347191.36,17,false,mixed,2022-04-11T04:08:07+00:00
783,property,982,,2023-09-30,2890552.34,EUR,true,764123.5,9,false,single_asset,2023-09-30T23:47:44+00:00
784,property,,753,2022-03-24,5692865.89,USD,false,,,false,mixed,2022-03-24T01:45:38+00:00
785,property,,1281,2024-07-15,1665438.69,GBP,false,,,false,mixed,2024-07-15T06:34:19+00:00
786,other,649,,2024-05-29,214933.13,GBP,false,,,false,pool,2024-05-29T11:20:37+00:00
787,property,784,,2022-12-12,5711957.36,GBP,true,2473935.57,4,false,single_asset,2022-12-12T19:36:47+00:00
788,guarantee,628,1995,2024-02-24,4172830.0,EUR,false,,,false,pool,2024-02-24T17:20:08+00:00
789,property,712,,2023-04-17,5489187.13,EUR,false,,,false,single_asset,2023-04-17T04:55:31+00:00
790,property,,825,2024-04-08,5804292.41,EUR,false,,,false,mixed,2024-04-08T21:18:29+00:00
791,property,999,464,2023-10-11,2625676.63,EUR,false,,,false,pool,2023-10-11T04:48:21+00:00
792,property,321,,2023-06-20,4534134.03,EUR,false,,,false,mixed,2023-06-20T15:32:04+00:00
793,property,1247,,2023-05-03,3451319.89,EUR,false,,,false,single_asset,2023-05-03T14:57:31+00:00
794,property,882,,2024-03-12,2413811.85,GBP,true,1132548.35,13,false,pool,2024-03-12T21:48:26+00:00
795,property,1110,,2025-09-04,358957.11,USD,true,252118.32,5,false,pool,2025-09-04T19:25:54+00:00
796,property,269,,2024-03-14,5049736.5,EUR,true,2714770.12,14,false,single_asset,2024-03-14T07:32:13+00:00
797,cash,539,,2023-01-15,4858824.48,EUR,false,,,false,pool,2023-01-15T17:30:36+00:00
798,property,,56,2022-04-23,5397848.37,EUR,true,2710018.02,9,false,single_asset,2022-04-23T15:53:56+00:00
799,property,1470,,2022-09-07,1330506.84,GBP,false,,,false,pool,2022-09-07T20:29:34+00:00
800,property,1126,,2022-06-23,2874340.55,USD,false,,,false,pool,2022-06-23T16:38:01+00:00
801,guarantee,1004,,2022-03-14,2055237.58,USD,false,,,false,mixed,2022-03-14T18:16:00+00:00
802,property,851,,2025-12-01,979203.69,GBP,false,,,false,pool,2025-12-01T13:21:53+00:00
803,guarantee,1398,,2022-09-25,857275.49,GBP,true,539026.29,14,true,single_asset,2022-09-25T15:03:19+00:00
804,other,693,,2022-02-08,43402.03,USD,false,,,false,mixed,2022-02-08T22:49:34+00:00
805,guarantee,48,,2024-11-28,2294513.42,GBP,false,,,true,pool,2024-11-28T03:24:31+00:00
806,property,263,101,2023-06-20,563314.21,GBP,true,183764.49,8,false,pool,2023-06-20T12:56:37+00:00
807,property,,299,2022-02-18,4963445.1,GBP,true,2590712.16,6,false,pool,2022-02-18T14:07:32+00:00
808,property,941,1304,2022-01-05,4504512.07,USD,false,,,false,single_asset,2022-01-05T23:28:30+00:00
809,property,,439,2025-03-18,4691737.43,EUR,false,,,false,mixed,2025-03-18T17:07:55+00:00
810,property,,91,2023-03-20,4908587.23,GBP,false,,,false,mixed,2023-03-20T00:30:21+00:00
811,property,,1936,2022-12-18,1506810.58,EUR,false,,,false,mixed,2022-12-18T10:46:26+00:00
812,property,137,,2025-10-12,856946.61,GBP,false,,,false,mixed,2025-10-12T21:39:59+00:00
813,property,615,,2026-01-30,3399379.7,GBP,false,,,false,single_asset,2026-01-30T16:27:31+00:00
814,property,74,2117,2025-06-19,625392.72,USD,true,516525.54,2,false,pool,2025-06-19T02:18:54+00:00
815,property,810,,2024-03-22,2268411.47,EUR,true,688738.38,11,false,pool,2024-03-22T05:29:41+00:00
816,property,784,,2023-02-26,274197.58,USD,true,80265.79,1,false,pool,2023-02-26T04:18:36+00:00
817,property,,110,2022-05-17,5431218.29,USD,false,,,false,pool,2022-05-17T21:36:11+00:00
818,property,1110,,2025-11-25,4613379.18,USD,true,2031042.4,10,false,pool,2025-11-25T17:52:31+00:00
819,property,,700,2024-03-29,3716248.4,GBP,false,,,false,single_asset,2024-03-29T16:34:45+00:00
820,cash,412,,2025-11-27,1798566.83,EUR,false,,,false,pool,2025-11-27T04:19:43+00:00
821,cash,1224,,2024-08-26,4701062.49,USD,false,,,false,single_asset,2024-08-26T16:31:30+00:00
822,guarantee,381,1872,2025-06-06,4842327.89,USD,false,,,false,mixed,2025-06-06T11:23:53+00:00
823,property,1325,65,2022-03-20,2253950.94,USD,false,,,false,mixed,2022-03-20T15:57:10+00:00
824,cash,983,,2025-02-17,269973.36,EUR,false,,,false,single_asset,2025-02-17T16:21:56+00:00
825,other,,366,2024-09-01,4274809.11,USD,false,,,false,pool,2024-09-01T05:29:08+00:00
826,cash,764,,2022-02-06,5446272.03,USD,false,,,false,single_asset,2022-02-06T12:02:25+00:00
827,property,11,1577,2025-10-02,1276843.89,GBP,false,,,false,single_asset,2025-10-02T13:31:06+00:00
828,property,935,,2022-01-10,1102077.14,GBP,false,,,false,mixed,2022-01-10T19:04:08+00:00
829,cash,544,,2023-11-23,824374.28,EUR,false,,,false,single_asset,2023-11-23T22:49:52+00:00
830,property,1474,56,2023-08-22,4198219.39,EUR,false,,,false,pool,2023-08-22T04:04:02+00:00
831,property,740,,2023-05-13,1051677.66,GBP,false,,,false,pool,2023-05-13T20:21:38+00:00
832,property,671,,2025-01-07,3365109.14,USD,false,,,false,mixed,2025-01-07T14:42:49+00:00
833,property,996,,2024-01-26,2286463.99,GBP,false,,,false,pool,2024-01-26T15:16:59+00:00
834,property,26,1168,2022-09-10,3954955.8,USD,false,,,false,single_asset,2022-09-10T11:28:48+00:00
835,other,843,,2025-12-14,4694699.73,GBP,true,2117708.58,13,false,pool,2025-12-14T06:57:31+00:00
836,property,1412,,2022-11-04,5187711.1,GBP,false,,,false,pool,2022-11-04T19:05:10+00:00
837,cash,1207,,2022-02-08,4758964.29,USD,false,,,false,single_asset,2022-02-08T04:21:00+00:00
838,cash,461,,2022-05-03,2439620.42,GBP,true,1169970.48,19,false,mixed,2022-05-03T01:23:18+00:00
839,property,556,,2023-11-24,442656.87,USD,false,,,false,single_asset,2023-11-24T07:28:35+00:00
840,property,1195,,2022-07-24,2949818.69,EUR,false,,,false,mixed,2022-07-24T16:47:19+00:00
841,property,953,,2023-06-06,736938.5,EUR,false,,,false,single_asset,2023-06-06T18:28:19+00:00
842,property,736,,2024-07-27,2790822.57,USD,false,,,false,mixed,2024-07-27T13:01:03+00:00
843,property,1217,1338,2022-04-08,2084595.94,EUR,true,630503.02,7,false,single_asset,2022-04-08T00:50:20+00:00
844,cash,1113,,2023-07-13,504193.48,USD,true,258242.91,6,false,mixed,2023-07-13T18:54:15+00:00
845,property,,868,2024-03-03,4644509.05,GBP,false,,,false,mixed,2024-03-03T22:42:34+00:00
846,guarantee,487,,2025-02-23,4747414.28,GBP,false,,,false,single_asset,2025-02-23T00:15:25+00:00
847,cash,967,,2025-11-21,5616681.08,USD,true,2836506.64,19,false,pool,2025-11-21T13:17:50+00:00
848,property,744,,2024-06-07,5648610.59,USD,false,,,false,single_asset,2024-06-07T18:04:28+00:00
849,property,612,,2022-08-19,120201.12,GBP,false,,,false,mixed,2022-08-19T18:01:18+00:00
850,property,560,,2023-08-03,5493805.69,GBP,false,,,false,mixed,2023-08-03T11:34:47+00:00
851,property,776,,2025-10-31,1667413.65,USD,false,,,false,single_asset,2025-10-31T16:56:41+00:00
852,property,624,,2025-08-08,1003539.15,GBP,true,832217.73,18,false,mixed,2025-08-08T01:38:24+00:00
853,property,243,,2025-11-22,1055255.93,EUR,false,,,false,mixed,2025-11-22T18:56:36+00:00
854,cash,1367,,2023-01-22,2536333.81,GBP,false,,,false,pool,2023-01-22T08:13:55+00:00
855,cash,1058,1569,2023-02-24,3201052.52,EUR,false,,,false,pool,2023-02-24T13:31:32+00:00
856,property,1146,,2023-02-08,3644943.38,GBP,true,2974250.85,3,false,pool,2023-02-08T22:30:06+00:00
857,cash,1400,1782,2025-10-07,2890476.07,USD,false,,,false,single_asset,2025-10-07T16:56:54+00:00
858,property,64,,2025-04-02,4637760.98,USD,true,3570046.85,1,false,mixed,2025-04-02T16:37:36+00:00
859,property,1060,,2026-02-20,5083260.48,USD,true,3555417.58,19,false,pool,2026-02-20T20:19:01+00:00
860,property,51,2049,2025-04-05,3872821.71,GBP,true,1380054.66,16,false,single_asset,2025-04-05T02:53:34+00:00
861,property,1172,1652,2024-02-13,1509997.65,GBP,false,,,false,single_asset,2024-02-13T15:49:57+00:00
862,property,671,,2024-02-29,887019.59,GBP,false,,,false,mixed,2024-02-29T08:08:35+00:00
863,guarantee,213,,2026-02-19,4128100.49,GBP,false,,,false,pool,2026-02-19T18:40:29+00:00
864,property,566,,2023-10-31,2302957.24,GBP,false,,,false,mixed,2023-10-31T09:42:58+00:00
865,guarantee,1042,,2023-11-09,505923.9,GBP,false,,,false,mixed,2023-11-09T14:00:37+00:00
866,cash,745,539,2024-12-09,1947301.32,USD,false,,,false,pool,2024-12-09T21:53:26+00:00
867,cash,,1766,2023-04-20,379551.86,EUR,true,102047.0,2,false,pool,2023-04-20T15:29:51+00:00
868,property,,1398,2022-07-08,5282169.48,USD,false,,,false,single_asset,2022-07-08T01:30:15+00:00
869,cash,220,,2024-05-07,5684330.72,USD,true,4017969.58,17,false,single_asset,2024-05-07T08:00:17+00:00
870,property,1489,,2025-07-28,199445.86,EUR,true,154433.86,10,false,single_asset,2025-07-28T06:22:47+00:00
871,cash,1218,,2022-04-22,3945076.21,USD,true,1417506.13,9,false,single_asset,2022-04-22T03:07:11+00:00
872,property,1423,,2023-12-10,5523853.73,USD,false,,,false,single_asset,2023-12-10T19:17:25+00:00
873,cash,921,1139,2023-02-19,4070415.17,USD,false,,,false,pool,2023-02-19T20:51:37+00:00
874,property,1168,,2022-01-21,4875816.23,EUR,false,,,false,pool,2022-01-21T12:55:16+00:00
875,property,19,,2023-04-18,3131087.94,GBP,true,2393903.54,3,false,pool,2023-04-18T15:49:32+00:00
876,cash,585,,2022-05-25,3321220.48,GBP,false,,,false,single_asset,2022-05-25T19:41:27+00:00
877,cash,1379,,2022-09-01,5730591.34,USD,false,,,false,pool,2022-09-01T00:08:50+00:00
878,property,724,,2022-09-05,2888486.49,USD,true,2437529.44,8,false,mixed,2022-09-05T16:53:44+00:00
879,property,1239,,2025-08-04,5741578.24,EUR,true,3990438.98,7,false,single_asset,2025-08-04T16:08:16+00:00
880,guarantee,357,,2023-02-11,1406052.35,GBP,true,980533.34,6,false,mixed,2023-02-11T20:15:55+00:00
881,property,,1885,2023-04-15,1711541.31,GBP,false,,,false,mixed,2023-04-15T10:06:11+00:00
882,property,392,,2023-12-05,941498.78,EUR,false,,,false,mixed,2023-12-05T02:31:18+00:00
883,property,1351,1014,2025-10-06,5232642.11,GBP,true,1844474.39,8,false,single_asset,2025-10-06T19:17:55+00:00
884,other,300,627,2023-05-31,2074285.64,GBP,false,,,false,pool,2023-05-31T21:37:13+00:00
885,cash,267,,2025-08-27,4701996.99,GBP,true,3444182.06,18,false,single_asset,2025-08-27T09:01:15+00:00
886,property,361,,2022-08-08,5457345.15,EUR,false,,,false,pool,2022-08-08T20:47:35+00:00
887,property,798,,2025-03-30,4435469.95,EUR,false,,,false,single_asset,2025-03-30T06:59:49+00:00
888,property,970,,2023-10-07,2048669.87,USD,false,,,false,single_asset,2023-10-07T03:20:38+00:00
889,property,1120,2106,2024-02-23,2321385.97,EUR,false,,,false,mixed,2024-02-23T05:52:04+00:00
890,guarantee,247,,2023-03-13,4378273.49,EUR,false,,,false,pool,2023-03-13T21:37:40+00:00
891,guarantee,718,,2022-03-19,1013510.84,EUR,true,606924.83,1,true,single_asset,2022-03-19T23:35:13+00:00
892,property,1073,1380,2024-01-23,2921929.27,EUR,false,,,false,mixed,2024-01-23T14:39:14+00:00
893,property,1317,,2025-04-07,4708890.78,EUR,true,2018884.23,4,false,single_asset,2025-04-07T23:22:17+00:00
894,guarantee,1340,,2023-09-16,4148449.78,USD,false,,,false,mixed,2023-09-16T04:19:55+00:00
895,property,1391,,2023-10-07,2919023.41,GBP,true,1117041.58,17,false,mixed,2023-10-07T17:00:36+00:00
896,other,1256,,2025-03-27,1956881.66,USD,true,492305.9,4,false,pool,2025-03-27T23:18:45+00:00
897,property,147,,2023-10-03,4956554.77,USD,true,3122361.59,1,false,pool,2023-10-03T04:17:01+00:00
898,cash,321,,2024-05-02,4076570.38,USD,true,1149298.53,17,false,single_asset,2024-05-02T20:36:07+00:00
899,property,159,,2024-01-17,1318011.65,GBP,false,,,false,mixed,2024-01-17T23:58:12+00:00
900,other,967,,2024-06-18,802125.53,EUR,true,357087.66,4,false,pool,2024-06-18T20:05:34+00:00
901,property,836,,2024-06-09,613491.08,USD,false,,,false,single_asset,2024-06-09T07:16:36+00:00
902,property,350,,2023-09-04,1941364.57,EUR,false,,,false,mixed,2023-09-04T16:22:16+00:00
903,property,626,,2025-05-28,5471581.0,GBP,true,2124429.88,10,false,single_asset,2025-05-28T13:42:29+00:00
904,cash,1174,1016,2022-10-13,1980706.1,GBP,false,,,false,single_asset,2022-10-13T02:20:37+00:00
905,property,669,1829,2024-08-02,2656090.06,USD,true,1995042.53,18,false,mixed,2024-08-02T03:51:11+00:00
906,property,,1985,2022-07-04,3522990.55,EUR,true,1981125.91,9,false,mixed,2022-07-04T06:06:45+00:00
907,guarantee,22,,2022-04-21,2520809.19,EUR,true,1845529.94,14,true,mixed,2022-04-21T09:23:34+00:00
908,guarantee,473,,2022-08-02,5454836.57,GBP,false,,,true,pool,2022-08-02T22:16:39+00:00
909,cash,93,,2025-01-31,3517934.81,EUR,true,1263911.92,16,false,pool,2025-01-31T10:21:06+00:00
910,property,660,,2025-02-11,5554304.98,EUR,true,3066894.23,3,false,mixed,2025-02-11T09:01:40+00:00
911,property,1433,,2025-08-05,1168055.67,GBP,false,,,false,single_asset,2025-08-05T21:15:12+00:00
912,other,,1862,2022-06-29,5113336.03,EUR,true,1871744.81,18,false,mixed,2022-06-29T01:03:49+00:00
913,property,593,709,2024-05-28,2326513.84,GBP,true,1411878.02,17,false,mixed,2024-05-28T03:43:52+00:00
914,property,1487,1267,2025-06-12,3153403.83,GBP,false,,,false,mixed,2025-06-12T09:44:25+00:00
915,other,1341,,2022-05-14,3039189.93,USD,true,2261677.01,6,false,single_asset,2022-05-14T14:42:12+00:00
916,guarantee,396,,2022-07-18,2925025.85,USD,true,1036290.64,10,true,single_asset,2022-07-18T04:04:08+00:00
917,guarantee,984,,2022-10-23,3783028.28,EUR,false,,,false,pool,2022-10-23T14:14:22+00:00
918,property,1417,1854,2022-05-02,951208.66,EUR,true,538787.72,1,false,mixed,2022-05-02T20:50:53+00:00
919,guarantee,54,1483,2023-07-07,4865252.2,USD,false,,,false,pool,2023-07-07T10:45:16+00:00
920,property,39,648,2024-12-21,2316654.36,EUR,false,,,false,single_asset,2024-12-21T05:22:24+00:00
921,property,1187,,2024-05-07,3196511.13,GBP,false,,,false,pool,2024-05-07T21:43:51+00:00
922,property,743,,2024-03-26,1059264.51,GBP,false,,,false,pool,2024-03-26T05:22:25+00:00
923,other,1408,,2025-09-23,4508866.61,EUR,true,2211855.07,3,false,mixed,2025-09-23T20:13:00+00:00
924,property,638,,2025-05-24,2634537.85,GBP,true,1467868.48,4,false,single_asset,2025-05-24T20:28:58+00:00
925,property,,453,2025-12-13,5594518.17,USD,true,3691128.81,11,false,single_asset,2025-12-13T13:15:11+00:00
926,other,635,1358,2023-08-11,3326673.12,EUR,false,,,false,mixed,2023-08-11T23:41:51+00:00
927,guarantee,931,,2025-03-25,707119.83,USD,false,,,false,pool,2025-03-25T07:06:51+00:00
928,guarantee,541,,2025-02-11,1670971.55,GBP,false,,,false,pool,2025-02-11T16:40:26+00:00
929,property,1230,,2024-08-13,1681679.32,USD,false,,,false,mixed,2024-08-13T05:49:54+00:00
930,property,110,,2025-02-17,4259995.34,EUR,true,2821384.15,1,false,pool,2025-02-17T21:07:24+00:00
931,cash,583,,2022-07-16,3107063.24,EUR,false,,,false,mixed,2022-07-16T19:43:26+00:00
932,property,1241,,2025-11-10,1725700.69,EUR,false,,,false,mixed,2025-11-10T10:18:45+00:00
933,guarantee,1160,,2024-10-19,647883.73,USD,true,414198.0,1,true,pool,2024-10-19T02:17:08+00:00
934,property,1045,,2022-09-20,4336106.05,USD,false,,,false,mixed,2022-09-20T16:46:06+00:00
935,property,737,,2025-07-03,4552804.3,USD,true,3216795.37,10,false,single_asset,2025-07-03T13:35:49+00:00
936,property,934,653,2023-10-11,2543804.13,GBP,false,,,false,single_asset,2023-10-11T18:55:32+00:00
937,property,1127,,2024-03-29,3545701.46,GBP,false,,,false,mixed,2024-03-29T03:00:48+00:00
938,property,1458,1410,2026-01-31,4614349.31,EUR,true,2027238.31,2,false,pool,2026-01-31T02:54:31+00:00
939,guarantee,307,158,2026-02-15,4899094.74,EUR,true,2579989.58,9,true,mixed,2026-02-15T23:50:39+00:00
940,property,1150,,2024-02-28,2073827.12,GBP,false,,,false,single_asset,2024-02-28T10:58:35+00:00
941,property,829,,2022-03-09,1033867.33,GBP,false,,,false,pool,2022-03-09T17:47:56+00:00
942,property,955,,2024-04-29,300787.43,USD,false,,,false,mixed,2024-04-29T05:59:40+00:00
943,cash,1074,,2022-05-07,4076927.95,GBP,true,1990067.84,14,false,mixed,2022-05-07T05:36:14+00:00
944,property,895,,2022-03-21,1264230.19,GBP,true,343861.58,17,false,pool,2022-03-21T08:55:19+00:00
945,other,1334,,2022-09-04,2122735.4,EUR,true,889792.0,17,false,mixed,2022-09-04T09:10:48+00:00
946,other,1128,,2022-03-07,3661208.59,GBP,false,,,false,single_asset,2022-03-07T10:17:44+00:00
947,property,1362,709,2023-12-16,612488.26,GBP,true,282636.2,18,false,mixed,2023-12-16T10:46:05+00:00
948,property,173,292,2024-12-18,10609.22,GBP,false,,,false,mixed,2024-12-18T03:02:24+00:00
949,property,,316,2024-03-25,1491848.49,EUR,false,,,false,single_asset,2024-03-25T22:44:46+00:00
950,cash,1475,,2024-02-16,4088585.37,USD,false,,,false,single_asset,2024-02-16T13:57:15+00:00
951,property,232,2139,2025-05-13,5634132.39,USD,false,,,false,mixed,2025-05-13T03:20:37+00:00
952,property,809,,2023-01-27,3948637.98,USD,false,,,false,single_asset,2023-01-27T03:42:09+00:00
953,cash,1116,424,2026-02-08,4545543.68,GBP,true,3620103.28,20,false,pool,2026-02-08T17:37:26+00:00
954,property,393,,2024-06-18,695151.56,GBP,false,,,false,pool,2024-06-18T06:23:01+00:00
955,cash,1110,1176,2025-03-23,223736.5,GBP,false,,,false,pool,2025-03-23T10:20:45+00:00
956,property,,1851,2023-01-03,4428520.18,USD,false,,,false,mixed,2023-01-03T11:09:31+00:00
957,cash,697,305,2022-05-29,4707936.95,USD,false,,,false,mixed,2022-05-29T10:28:59+00:00
958,property,434,,2026-02-16,2830358.49,EUR,false,,,false,single_asset,2026-02-16T11:40:05+00:00
959,other,1026,,2023-04-27,5834352.49,USD,true,2678952.2,13,false,pool,2023-04-27T15:49:05+00:00
960,guarantee,205,,2025-12-25,5779837.75,USD,true,2889400.98,14,false,pool,2025-12-25T17:55:51+00:00
961,property,,874,2023-06-02,5479034.3,USD,false,,,false,mixed,2023-06-02T00:14:14+00:00
962,other,,1885,2022-02-21,4796852.81,USD,false,,,false,mixed,2022-02-21T21:13:23+00:00
963,guarantee,1459,,2025-09-11,4218235.88,GBP,true,3193188.61,13,false,pool,2025-09-11T11:16:23+00:00
964,cash,574,,2024-03-19,734921.53,EUR,false,,,false,single_asset,2024-03-19T21:17:34+00:00
965,property,644,,2023-09-07,4585726.71,EUR,false,,,false,mixed,2023-09-07T04:53:55+00:00
966,property,670,1681,2024-09-23,4162034.65,EUR,false,,,false,single_asset,2024-09-23T02:18:50+00:00
967,property,695,2100,2023-10-25,3640463.17,USD,true,1963754.73,13,false,single_asset,2023-10-25T17:35:37+00:00
968,property,,66,2023-09-08,3914407.4,EUR,false,,,false,single_asset,2023-09-08T22:59:14+00:00
969,property,1041,,2025-01-08,858996.62,EUR,true,481558.75,13,false,single_asset,2025-01-08T13:35:42+00:00
970,cash,474,616,2024-10-02,1984844.73,EUR,false,,,false,pool,2024-10-02T11:09:04+00:00
971,property,995,241,2023-06-16,4802460.47,USD,true,1658071.1,5,false,single_asset,2023-06-16T01:45:01+00:00
972,guarantee,729,,2025-07-10,2496893.87,USD,false,,,false,pool,2025-07-10T23:12:33+00:00
973,property,1238,574,2024-03-22,2248139.45,GBP,false,,,false,single_asset,2024-03-22T08:51:29+00:00
974,guarantee,998,106,2023-10-28,596310.68,EUR,true,404951.35,12,false,pool,2023-10-28T14:31:25+00:00
975,property,1270,,2023-04-20,3547709.12,EUR,false,,,false,pool,2023-04-20T17:29:30+00:00
976,other,523,659,2023-04-22,3325616.6,EUR,false,,,false,mixed,2023-04-22T16:27:05+00:00
977,property,830,,2025-11-16,4170409.9,GBP,false,,,false,mixed,2025-11-16T04:02:11+00:00
978,property,1159,,2026-02-23,5125908.57,GBP,true,3719381.52,16,false,pool,2026-02-23T20:06:15+00:00
979,property,520,310,2022-11-17,1656326.39,USD,false,,,false,single_asset,2022-11-17T23:48:43+00:00
980,property,115,,2024-04-08,5595632.56,GBP,false,,,false,single_asset,2024-04-08T11:40:46+00:00
981,property,885,,2025-09-05,2551195.86,EUR,true,1002479.05,3,false,single_asset,2025-09-05T19:52:40+00:00
982,guarantee,449,1021,2024-04-10,3241714.53,GBP,false,,,false,pool,2024-04-10T01:29:39+00:00
983,cash,1138,,2025-01-26,632569.53,GBP,false,,,false,mixed,2025-01-26T05:55:33+00:00
984,other,1049,,2022-09-27,216985.19,EUR,true,94355.78,11,false,pool,2022-09-27T01:57:19+00:00
985,guarantee,1480,1939,2025-10-27,232716.71,GBP,false,,,false,mixed,2025-10-27T18:44:29+00:00
986,property,1033,1419,2025-04-01,5142096.12,USD,false,,,false,mixed,2025-04-01T15:54:03+00:00
987,cash,309,,2025-10-12,5914270.21,GBP,false,,,false,single_asset,2025-10-12T09:30:32+00:00
988,property,916,,2026-02-01,3952485.25,USD,true,1585357.35,15,false,single_asset,2026-02-01T16:13:17+00:00
989,guarantee,726,,2024-11-25,3758714.08,EUR,false,,,false,pool,2024-11-25T07:37:02+00:00
990,cash,220,1570,2024-04-26,5229454.25,EUR,false,,,false,single_asset,2024-04-26T16:29:15+00:00
991,property,1454,,2022-08-14,5702511.59,EUR,false,,,false,single_asset,2022-08-14T23:37:18+00:00
992,property,773,55,2023-05-24,524354.65,USD,true,158855.95,6,false,pool,2023-05-24T21:29:23+00:00
993,cash,1406,225,2022-01-18,3299741.68,USD,false,,,false,pool,2022-01-18T10:46:03+00:00
994,guarantee,511,,2023-09-16,1356026.2,EUR,false,,,false,single_asset,2023-09-16T17:17:45+00:00
995,guarantee,119,,2024-05-16,2046627.04,EUR,false,,,false,single_asset,2024-05-16T04:01:50+00:00
996,guarantee,118,,2025-04-27,5475992.8,GBP,true,2028943.67,7,true,mixed,2025-04-27T18:51:02+00:00
997,property,882,,2023-08-31,5737174.85,EUR,true,3178698.76,12,false,single_asset,2023-08-31T10:39:15+00:00
998,property,427,,2022-09-17,1027328.06,EUR,true,860254.71,12,false,single_asset,2022-09-17T05:14:06+00:00
999,property,180,,2023-10-06,4304655.2,EUR,false,,,false,single_asset,2023-10-06T13:08:06+00:00
1000,guarantee,951,642,2023-06-30,5224411.27,GBP,false,,,true,mixed,2023-06-30T18:26:46+00:00
1001,property,1308,,2025-11-19,333465.43,EUR,false,,,false,pool,2025-11-19T03:06:39+00:00
1002,cash,791,2090,2025-02-25,5763482.87,GBP,true,1997551.83,11,false,pool,2025-02-25T21:18:50+00:00
1003,cash,309,,2023-04-02,2802077.77,USD,false,,,false,pool,2023-04-02T06:54:15+00:00
1004,cash,741,,2026-02-24,1698822.36,GBP,true,525183.31,10,false,mixed,2026-02-24T16:45:18+00:00
1005,property,94,979,2023-10-19,2972235.18,EUR,false,,,false,single_asset,2023-10-19T03:00:10+00:00
1006,property,1294,1370,2025-02-26,5816351.06,GBP,true,2463538.56,4,false,single_asset,2025-02-26T22:58:57+00:00
1007,cash,388,,2022-08-02,168497.45,GBP,false,,,false,pool,2022-08-02T06:27:59+00:00
1008,property,73,,2025-12-25,3200734.31,EUR,false,,,false,single_asset,2025-12-25T02:47:39+00:00
1009,property,,233,2024-12-29,3178656.66,GBP,false,,,false,mixed,2024-12-29T07:18:36+00:00
1010,guarantee,270,,2025-07-21,5214179.12,GBP,false,,,true,mixed,2025-07-21T13:49:35+00:00
1011,property,422,576,2022-10-16,2813709.31,EUR,false,,,false,mixed,2022-10-16T06:42:02+00:00
1012,guarantee,744,,2024-11-05,3910381.4,EUR,false,,,false,pool,2024-11-05T16:40:56+00:00
1013,property,397,,2022-02-26,5761956.82,EUR,false,,,false,mixed,2022-02-26T06:53:53+00:00
1014,cash,497,,2025-07-17,5792972.67,GBP,false,,,false,single_asset,2025-07-17T17:04:42+00:00
1015,property,1497,234,2024-07-25,4294153.09,EUR,true,1262229.82,10,false,mixed,2024-07-25T22:22:50+00:00
1016,cash,199,,2026-02-18,1780850.66,EUR,false,,,false,single_asset,2026-02-18T07:51:44+00:00
1017,other,1366,,2024-06-10,727967.01,GBP,false,,,false,pool,2024-06-10T12:11:37+00:00
1018,guarantee,1381,,2024-01-16,2556259.51,EUR,false,,,false,pool,2024-01-16T12:45:23+00:00
1019,property,475,,2022-09-05,4887741.93,USD,true,4114978.33,16,false,mixed,2022-09-05T01:31:39+00:00
1020,guarantee,308,,2025-02-18,5745479.31,EUR,false,,,false,single_asset,2025-02-18T11:36:35+00:00
